"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"CEN20LA419","ACC","102041","2020-09-24T18:18:00Z","San Marcos","TX","USA",,"N108VK, N540LK","false","Aviation","DirectorBrief","2022-05-06T04:00:00Z","Serious",,,,"The F1 pilot’s failure to see and avoid the lower altitude Cessna while on final approach for landing. Contributing to the accident were the restrictions to pilot visibility inherent to low- and high-wing airplanes, and both pilots’ failure to recognize the conflict that developed between their airplanes.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot of other aircraft, Personnel issues - Psychological - Perception/orientation/illusion - Perception - Instructor/check pilot","https://data.ntsb.gov/Docket?ProjectID=102041"
"WPR20LA320","ACC","102051","2020-09-24T15:00:00Z","San Diego","CA","USA",,"N3617L","false","Aviation","DirectorBrief","2022-07-07T04:00:00Z","Serious",,,,"A loss of engine power for reasons that could not be determined, which resulted in a hard landing off airport.","Not determined - Not determined - (general) - (general) - Unknown/Not determined","https://data.ntsb.gov/Docket?ProjectID=102051"
"CEN20LA424","ACC","102055","2020-09-24T13:30:00Z","Leadville","CO","USA",,"N525PP","false","Aviation","DirectorBrief","2022-05-06T04:00:00Z","Serious",,,,"A partial loss of engine power due to fuel starvation as a result of the pilot’s improper maintenance.","Personnel issues - Task performance - Maintenance - Modification/alteration - Pilot","https://data.ntsb.gov/Docket?ProjectID=102055"
"CEN20LA420","ACC","102043","2020-09-24T12:50:00Z","Terrell","TX","USA",,"N3958A","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","None",,,,"Fuel starvation due to a fuel system leak, which resulted in a loss of engine power and the subsequent forced landing on unsuitable terrain.","Aircraft - Aircraft systems - Fuel system - Fuel filter-strainer - Malfunction, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=102043"
"CEN20LA417","ACC","102033","2020-09-24T10:05:00Z","Killeen","TX","USA",,"N9045Z","false","Aviation","DirectorBrief","2022-05-06T04:00:00Z","Fatal",,,,"A total loss of engine power due to cold seizure for a reason that could not be determined, and the pilot’s subsequent exceedance of the airplane’s critical angle of attack, which resulted in an aerodynamic stall and impact with the ground.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Damaged/degraded, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Unknown/Not determined, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded","https://data.ntsb.gov/Docket?ProjectID=102033"
"ERA20LA336","ACC","102044","2020-09-23T18:30:00Z","La Grange","NC","USA",,"N5439E","false","Aviation","DirectorBrief","2021-06-15T04:00:00Z","Minor",,,,"The pilot’s failure to maintain directional control during final approach, which resulted in a collision with trees.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=102044"
"CEN20WA423","INC","102054","2020-09-23T16:16:00Z","Beef Island","OF","VG",,"N967FE","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=102054"
"ERA20LA332","ACC","102030","2020-09-23T10:45:00Z","Hagerstown","MD","USA",,"N324DJ","false","Aviation","DirectorBrief","2022-10-05T04:00:00Z","None",,,,"The pilot's inadequate preflight inspection and fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level","https://data.ntsb.gov/Docket?ProjectID=102030"
"CEN20LA422","ACC","102049","2020-09-23T10:31:00Z","St. Clairsville","OH","USA",,"N81624","false","Aviation","DirectorBrief","2021-09-22T04:00:00Z","None",,,,"The pilots improper fuel planning that resulted in a total loss of engine power due to fuel exhaustion.","Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - (general) - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=102049"
"ERA20LA330","ACC","102026","2020-09-23T06:50:00Z","Floral City","FL","USA",,"N6106Z","false","Aviation","DirectorBrief","2022-06-28T04:00:00Z","Fatal",,,,"The pilot’s failure to see and avoid a tree while flying towards the rising sun during an aerial application flight, which resulted in a collision with the tree and a subsequent loss of airplane control.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - Glare - Contributed to outcome, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Awareness of condition","https://data.ntsb.gov/Docket?ProjectID=102026"
"ANC20LA099","ACC","102060","2020-09-22T18:00:00Z","Big Lake","AK","USA",,"N4380B","false","Aviation","DirectorBrief","2022-04-18T04:00:00Z","None",,,,"The pilot’s failure to utilize carburetor heat while flying in conditions conducive to carburetor icing, which resulted in a total loss of engine power.","Personnel issues - Action/decision - Action - Lack of action - Pilot, Aircraft - Aircraft systems - Ice/rain protection system - Intake anti-ice, deice - Not used/operated, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Conducive to carburetor icing - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=102060"
"WPR20LA315","ACC","102023","2020-09-22T17:30:00Z","Emmett","ID","USA",,"N836MM","false","Aviation","DirectorBrief","2022-07-19T04:00:00Z","Fatal",,,,"The pilot’s descent below surrounding terrain and his delayed decision to initiate a climb which resulted in impact with terrain. Contributing to the accident were terrain and lighting conditions that affected the pilot’s ability to accurately assess terrain clearance.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Environmental issues - Physical environment - Terrain - Mountainous/hilly terrain - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Conditions/weather/phenomena - Light condition - (general) - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=102023"
"ERA20LA329","ACC","102022","2020-09-22T16:12:00Z","Lincolnton","GA","USA",,"N2601Q","false","Aviation","DirectorBrief","2022-09-21T04:00:00Z","Fatal",,,,"The pilot's loss of airplane control while maneuvering at a low altitude.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=102022"
"ERA20LA333","ACC","102031","2020-09-22T14:30:00Z","Jackson","TN","USA",,"N3298M","false","Aviation","DirectorBrief","2022-06-28T04:00:00Z","None",,,,"The pilot’s failure to adequately monitor his fuel supply, resulting in fuel exhaustion, a total loss of engine power, and a forced landing.","Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Task performance - Planning/preparation - Fuel planning - Pilot","https://data.ntsb.gov/Docket?ProjectID=102031"
"WPR20LA323","ACC","102059","2020-09-22T12:24:00Z","Chemehuevi Valley","CA","USA",,"N509CG","false","Aviation","DirectorBrief","2021-08-20T04:00:00Z","None",,,,"The pilot’s failure to maintain helicopter control during an approach with a gusting variable wind, which resulted in an impact with terrain.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=102059"
"ERA20LA338","ACC","102056","2020-09-22T11:18:00Z","Pottstown","PA","USA",,"N2772D","false","Aviation","DirectorBrief","2021-08-24T04:00:00Z","None",,,,"The pilot’s failure to maintain directional control while landing in gusty, shifting wind conditions.","Environmental issues - Conditions/weather/phenomena - Wind - Sudden wind shift - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=102056"
"WPR20CA316","ACC","102036","2020-09-22T10:40:00Z","Pacific City","OR","USA",,"N7754H","false","Aviation","DirectorBrief","2021-08-20T04:00:00Z","None",,,,"A loss of directional control during landing for reasons that could not be determined due to lack of available evidence.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Not determined - Not determined - (general) - (general) - Unknown/Not determined","https://data.ntsb.gov/Docket?ProjectID=102036"
"WPR20LA318","ACC","102047","2020-09-22T10:00:00Z","Island Park","ID","USA",,"N756RA","false","Aviation","DirectorBrief","2021-07-15T04:00:00Z","None",,,,"The pilot’s failure to maintain directional control during a crosswind landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Response/compensation","https://data.ntsb.gov/Docket?ProjectID=102047"
"GAA20WA139","ACC","102034","2020-09-22T06:44:00Z","Al Thumamah (OETH-Riyad)",,"SA",,"N9056K","false","Aviation","None",,"Fatal",,,,,,"https://data.ntsb.gov/Docket?ProjectID=102034"
"ERA20LA326","ACC","102010","2020-09-21T18:49:00Z","Honea Path","SC","USA",,"N1524M","false","Aviation","DirectorBrief","2022-06-28T04:00:00Z","Serious",,,,"The partial loss of engine power due to the fatigue failure of an engine cylinder and the pilot’s subsequent decision to overfly several suitable forced-landing sites while attempting to return to the departure airstrip.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Fatigue/wear/corrosion, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=102010"
"ERA20LA325","ACC","102009","2020-09-21T15:00:00Z","West Kingston","RI","USA",,"N3000G","false","Aviation","DirectorBrief","2021-06-24T04:00:00Z","Minor",,,,"The pilot’s failure to conduct a proper preflight inspection and ensure the fuel was uncontaminated, which resulted in a partial loss of engine power and forced landing.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Aircraft power plant - Engine fuel and control - Fuel distribution - Inadequate inspection, Aircraft - Fluids/misc hardware - Fluids - Fuel - Inadequate inspection, Environmental issues - Physical environment - Object/animal/substance - (general) - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=102009"
"CEN20CA416","ACC","102028","2020-09-21T13:50:00Z","Lafayette","IN","USA",,"N6330V","false","Aviation","DirectorBrief","2021-08-20T04:00:00Z","None",,,,"The separation failure of a landing gear system hydraulic line and its compression fitting during cruise flight, which resulted in a partial gear up landing.","Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Failure, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Inoperative","https://data.ntsb.gov/Docket?ProjectID=102028"
"ERA20LA324","ACC","102005","2020-09-21T13:37:00Z","Hilliard","FL","USA",,"N800PB","false","Aviation","DirectorBrief","2022-09-23T04:00:00Z","Fatal",,,,"A total loss of engine power due to oil starvation.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Aircraft - Fluids/misc hardware - Fluids - Oil - Unknown/Not determined","https://data.ntsb.gov/Docket?ProjectID=102005"
"ANC20LA098","ACC","102032","2020-09-21T13:05:00Z","King Salmon","AK","USA",,"N182KT","false","Aviation","DirectorBrief","2022-04-18T04:00:00Z","None",,,,"The fatigue fracture failure of the left main landing gear U-bolt during landing, which resulted in the collapse and separation of the left main landing gear spring.","Aircraft - Aircraft structures - Fuselage - Gear attach fittings (on fus) - Fatigue/wear/corrosion","https://data.ntsb.gov/Docket?ProjectID=102032"
